fan_id,price_paid,game_date
FAN_0937,45,2025-10-12
FAN_0131,150,2024-11-22
FAN_0862,120,2025-11-27
FAN_0186,25,2024-07-02
FAN_0288,85,2026-02-01
FAN_0436,120,2026-02-19
FAN_0999,120,2025-10-28
FAN_0873,85,2025-12-25
FAN_0772,120,2024-11-10
FAN_0722,120,2025-10-17
FAN_0130,65,2025-11-01
FAN_0834,85,2024-06-07
FAN_0851,150,2025-11-15
FAN_0305,65,2025-10-29
FAN_1115,150,2025-12-30
FAN_0764,120,2026-03-07
FAN_0125,25,2026-03-30
FAN_1133,65,2024-06-02
FAN_0828,85,2026-03-07
FAN_0487,25,2025-11-25
FAN_0759,45,2025-11-20
FAN_0820,65,2024-06-20
FAN_1076,85,2026-01-15
FAN_0240,45,2026-01-11
FAN_0284,150,2024-08-10
FAN_0493,150,2026-03-29
FAN_0430,120,2026-04-01
FAN_0004,45,2024-11-19
FAN_0987,120,2024-10-13
FAN_0302,65,2025-12-24
FAN_1110,25,2026-01-15
FAN_0179,150,2025-10-21
FAN_0954,85,2026-01-06
FAN_0370,150,2025-10-09
FAN_0135,150,2025-11-13
FAN_0789,120,2026-04-04
FAN_0303,85,2026-03-02
FAN_1149,150,2026-01-11
FAN_0787,65,2025-11-27
FAN_0849,120,2026-03-29
FAN_1091,85,2024-07-09
FAN_0925,45,2026-03-10
FAN_0945,85,2025-11-01
FAN_0397,150,2025-10-17
FAN_0417,45,2026-02-26
FAN_0492,150,2025-12-25
FAN_0966,45,2025-02-17
FAN_0428,45,2024-06-09
FAN_0903,85,2025-12-01
FAN_0552,120,2025-12-29
FAN_0161,150,2024-05-11
FAN_0042,85,2024-09-10
FAN_0861,65,2026-02-21
FAN_0015,120,2025-11-23
FAN_0734,45,2025-11-27
FAN_0023,45,2024-05-17
FAN_0259,85,2026-03-04
FAN_1160,25,2025-12-09
FAN_0311,150,2026-01-10
FAN_0620,85,2026-02-22
FAN_1134,45,2026-01-25
FAN_0227,120,2025-11-24
FAN_0158,45,2025-12-04
FAN_0128,65,2026-01-19
FAN_0665,120,2026-01-19
FAN_0277,25,2025-10-25
FAN_1081,120,2026-02-17
FAN_0906,25,2025-12-22
FAN_0079,85,2026-02-19
FAN_1147,150,2024-05-13
FAN_0148,65,2025-10-21
FAN_0164,120,2026-01-08
FAN_1019,85,2025-11-10
FAN_0715,120,2025-10-19
FAN_0674,150,2024-09-16
FAN_0063,65,2026-03-15
FAN_0534,25,2025-10-15
FAN_0844,65,2024-07-07
FAN_1084,45,2024-12-07
FAN_0824,25,2026-02-11
FAN_0345,150,2024-11-25
FAN_0912,120,2026-01-24
FAN_0349,65,2025-03-02
FAN_0659,25,2025-12-05
FAN_0533,85,2025-12-15
FAN_1036,150,2024-10-07
FAN_0219,25,2024-08-22
FAN_0854,120,2024-11-02
FAN_0008,120,2026-03-11
FAN_0075,65,2026-01-24
FAN_1182,65,2025-11-17
FAN_1117,25,2026-02-07
FAN_0343,150,2025-10-11
FAN_0823,65,2025-12-14
FAN_0304,45,2026-03-09
FAN_0200,120,2026-02-07
FAN_1147,25,2024-10-01
FAN_0823,85,2025-12-23
FAN_0301,120,2026-02-25
FAN_0490,65,2026-03-21
FAN_0250,45,2026-02-13
FAN_0536,120,2026-02-17
FAN_0289,150,2026-01-22
FAN_0165,65,2026-01-23
FAN_0443,65,2026-03-02
FAN_0859,120,2026-02-08
FAN_0223,120,2026-01-14
FAN_0939,85,2026-01-13
FAN_0283,65,2025-10-13
FAN_0376,65,2026-01-13
FAN_0021,65,2026-03-16
FAN_0867,65,2026-02-27
FAN_0013,65,2025-10-24
FAN_0938,150,2025-12-23
FAN_0847,85,2026-01-16
FAN_1029,45,2025-11-17
FAN_1023,150,2025-10-18
FAN_0679,150,2024-12-02
FAN_0142,120,2026-02-04
FAN_0084,150,2024-05-13
FAN_0542,65,2025-11-26
FAN_0465,85,2026-01-08
FAN_0584,45,2025-11-22
FAN_0291,120,2026-01-29
FAN_1084,85,2025-11-19
FAN_0309,45,2026-03-31
FAN_1157,120,2026-03-23
FAN_0005,25,2026-02-02
FAN_1006,65,2026-03-11
FAN_0900,65,2025-12-31
FAN_0971,120,2024-06-20
FAN_0039,150,2026-02-09
FAN_0239,85,2024-09-28
FAN_0034,85,2025-12-05
FAN_0552,25,2024-12-27
FAN_0518,25,2026-01-28
FAN_0413,120,2026-01-23
FAN_0219,25,2024-08-19
FAN_0977,120,2024-05-16
FAN_0835,45,2025-12-22
FAN_0206,120,2025-10-14
FAN_0905,120,2026-03-21
FAN_0561,150,2026-01-14
FAN_1125,120,2026-02-24
FAN_0965,25,2024-10-03
FAN_0671,150,2025-10-24
FAN_0568,120,2025-10-26
FAN_0578,120,2026-01-28
FAN_0087,85,2025-12-29
FAN_0262,45,2026-03-11
FAN_1183,150,2024-09-22
FAN_0220,45,2025-12-28
FAN_0088,45,2025-02-23
FAN_0575,120,2025-11-28
FAN_0710,150,2025-12-16
FAN_0759,120,2025-11-16
FAN_1151,45,2025-10-18
FAN_0501,150,2026-03-27
FAN_1041,85,2026-01-10
FAN_0301,25,2024-06-03
FAN_0323,85,2025-12-10
FAN_0940,120,2026-03-28
FAN_0085,65,2025-12-27
FAN_0312,25,2025-11-13
FAN_0634,85,2025-10-24
FAN_0015,85,2024-11-25
FAN_0081,45,2026-01-27
FAN_1200,85,2026-02-08
FAN_0996,25,2025-10-14
FAN_0825,25,2025-12-19
FAN_0496,120,2026-03-30
FAN_0823,25,2025-12-25
FAN_0421,65,2026-04-04
FAN_0710,150,2026-01-13
FAN_0518,150,2024-09-23
FAN_1179,45,2024-12-21
FAN_0851,85,2026-01-02
FAN_0625,45,2026-02-25
FAN_0459,65,2024-12-08
FAN_0376,150,2026-01-11
FAN_0071,25,2025-12-03
FAN_0485,45,2026-01-01
FAN_0794,45,2026-02-06
FAN_0519,65,2025-12-10
FAN_0931,65,2026-01-29
FAN_1162,85,2026-03-07
FAN_0113,120,2026-04-05
FAN_0588,85,2026-01-18
FAN_0280,120,2024-06-13
FAN_0010,120,2026-03-20
FAN_0088,65,2024-08-31
FAN_0749,85,2024-05-09
FAN_0654,85,2025-12-30
FAN_1155,120,2025-12-05
FAN_0742,65,2026-03-14
FAN_0209,65,2026-02-09
FAN_0696,65,2026-02-15
FAN_0110,65,2026-02-08
FAN_0698,45,2025-10-14
FAN_0004,85,2026-02-28
FAN_0213,85,2026-03-16
FAN_0412,150,2026-04-01
FAN_0815,150,2026-02-13
FAN_0309,45,2026-02-08
FAN_0778,85,2025-12-29
FAN_0439,25,2025-11-30
FAN_0832,45,2026-01-08
FAN_0873,150,2025-10-27
FAN_1048,85,2024-12-22
FAN_0785,85,2026-03-25
FAN_0723,65,2025-12-03
FAN_0824,65,2025-10-28
FAN_0830,25,2025-10-31
FAN_0638,45,2025-10-14
FAN_0396,65,2025-01-23
FAN_0582,85,2025-12-21
FAN_0587,150,2026-03-03
FAN_0205,65,2025-11-08
FAN_0336,25,2026-03-22
FAN_1012,45,2026-03-15
FAN_0656,25,2026-01-19
FAN_0325,120,2025-11-10
FAN_0541,120,2025-11-13
FAN_0664,25,2026-02-06
FAN_0656,65,2026-01-02
FAN_0030,65,2025-11-16
FAN_0974,120,2025-10-18
FAN_0771,65,2026-03-26
FAN_0189,65,2025-12-17
FAN_0515,120,2024-09-19
FAN_1059,65,2025-12-24
FAN_0365,65,2025-11-20
FAN_0863,85,2026-03-29
FAN_1193,85,2024-12-26
FAN_0621,120,2025-11-07
FAN_0854,120,2026-01-23
FAN_0530,120,2025-10-18
FAN_0313,65,2025-10-08
FAN_0568,45,2024-06-25
FAN_0828,85,2026-01-06
FAN_1074,120,2026-03-09
FAN_0545,120,2025-11-08
FAN_0696,85,2026-03-06
FAN_0435,65,2025-10-22
FAN_0758,85,2024-06-15
FAN_1037,85,2025-10-10
FAN_0415,25,2025-11-23
FAN_0325,120,2026-02-26
FAN_0462,65,2025-12-30
FAN_0533,25,2026-01-09
FAN_0666,45,2025-12-17
FAN_1067,85,2025-11-22
FAN_0760,150,2024-05-13
FAN_0269,25,2026-03-07
FAN_0698,150,2026-02-28
FAN_0590,85,2025-12-12
FAN_0478,150,2026-03-17
FAN_0200,120,2024-11-22
FAN_0351,45,2026-03-10
FAN_0380,120,2024-08-04
FAN_0556,120,2024-08-19
FAN_0794,85,2026-02-11
FAN_1025,85,2026-03-31
FAN_0303,120,2025-03-01
FAN_0036,45,2025-12-15
FAN_0767,120,2025-11-23
FAN_0215,120,2025-01-14
FAN_0464,65,2025-12-07
FAN_0816,65,2025-11-21
FAN_0670,150,2025-11-05
FAN_0747,25,2025-12-23
FAN_0088,45,2025-12-05
FAN_0002,25,2024-08-15
FAN_0479,65,2025-01-17
FAN_0699,45,2024-11-23
FAN_0745,45,2025-11-23
FAN_0715,85,2024-12-19
FAN_0655,45,2026-01-01
FAN_0490,150,2024-09-19
FAN_0340,45,2025-12-04
FAN_0325,85,2025-12-17
FAN_0252,120,2025-11-23
FAN_0665,150,2025-02-01
FAN_0359,25,2025-10-14
FAN_0706,25,2025-10-14
FAN_1108,65,2024-11-21
FAN_0135,65,2026-04-01
FAN_0407,65,2025-10-08
FAN_0692,25,2026-02-12
FAN_1159,45,2026-01-12
FAN_0547,150,2026-03-09
FAN_0130,120,2026-02-09
FAN_0617,150,2025-11-27
FAN_0649,85,2024-12-16
FAN_0634,120,2025-11-01
FAN_0992,25,2026-03-08
FAN_0476,120,2026-01-22
FAN_0093,85,2026-03-27
FAN_1007,120,2026-02-04
FAN_0155,45,2025-11-11
FAN_0704,85,2025-12-05
FAN_0764,150,2026-03-05
FAN_0603,65,2026-01-09
FAN_0516,25,2025-10-19
FAN_1114,25,2026-03-24
FAN_0103,45,2024-11-23
FAN_0932,85,2024-06-12
FAN_0867,65,2025-12-09
FAN_0663,25,2026-02-08
FAN_0623,150,2025-12-07
FAN_1030,25,2024-10-07
FAN_1141,45,2026-02-15
FAN_1040,85,2026-03-29
FAN_0467,120,2025-10-19
FAN_0846,120,2025-02-21
FAN_0636,25,2026-01-20
FAN_0828,65,2024-09-14
FAN_0344,120,2024-11-06
FAN_0282,150,2025-11-03
FAN_0281,150,2026-04-05
FAN_0441,150,2025-01-19
FAN_0255,85,2026-03-02
FAN_0065,85,2025-12-16
FAN_1041,120,2026-01-05
FAN_0699,25,2025-12-14
FAN_0733,45,2025-10-10
FAN_0440,45,2024-07-06
FAN_0530,85,2024-11-01
FAN_1164,45,2025-11-15
FAN_0024,45,2024-07-16
FAN_0854,45,2024-07-08
FAN_0898,25,2025-12-02
FAN_0372,85,2025-10-14
FAN_0226,120,2025-11-30
FAN_0869,45,2025-11-25
FAN_0965,120,2026-02-15
FAN_0302,45,2026-04-06
FAN_1161,85,2025-02-04
FAN_0947,45,2025-01-05
FAN_0966,120,2026-01-02
FAN_0792,150,2026-02-21
FAN_0234,150,2026-02-27
FAN_0804,120,2024-11-20
FAN_0720,85,2025-10-27
FAN_1083,65,2025-11-02
FAN_0367,150,2026-03-21
FAN_1012,85,2025-12-31
FAN_1087,85,2025-10-30
FAN_0477,25,2025-10-25
FAN_0383,85,2026-01-27
FAN_0813,85,2024-08-13
FAN_0729,65,2025-11-27
FAN_0519,25,2026-02-20
FAN_0674,120,2026-01-17
FAN_1077,120,2024-08-08
FAN_0515,85,2026-02-02
FAN_0990,120,2024-07-15
FAN_0791,45,2025-10-15
FAN_1155,45,2025-12-09
FAN_0782,120,2025-10-17
FAN_1031,65,2025-12-11
FAN_0963,120,2024-07-02
FAN_0155,25,2025-12-10
FAN_0603,65,2026-01-19
FAN_0063,45,2026-02-20
FAN_0066,150,2024-07-15
FAN_0151,120,2026-02-18
FAN_0293,25,2025-12-16
FAN_1030,45,2026-02-25
FAN_0656,85,2025-12-10
FAN_0887,65,2026-01-10
FAN_0684,150,2024-05-21
FAN_0352,120,2025-10-19
FAN_0843,120,2026-03-09
FAN_0987,25,2026-02-26
FAN_0345,65,2024-09-12
FAN_0295,120,2025-11-14
FAN_0773,150,2024-06-18
FAN_1035,25,2024-05-27
FAN_0268,150,2025-12-25
FAN_0257,85,2024-06-17
FAN_1142,45,2026-01-30
FAN_0267,120,2024-05-12
FAN_0997,120,2024-07-13
FAN_0693,25,2025-11-15
FAN_0938,45,2024-11-03
FAN_0241,45,2026-02-07
FAN_0057,85,2025-11-30
FAN_0703,85,2025-12-07
FAN_0616,85,2026-02-09
FAN_1061,150,2024-12-14
FAN_0526,25,2025-12-26
FAN_0632,150,2026-01-31
FAN_0594,120,2024-07-16
FAN_0502,85,2026-02-10
FAN_0803,65,2025-12-20
FAN_0993,65,2026-04-03
FAN_0986,150,2026-03-27
FAN_0429,45,2025-10-13
FAN_0056,150,2026-01-18
FAN_0551,45,2026-02-18
FAN_0415,85,2026-03-19
FAN_0296,150,2025-11-05
FAN_0219,65,2025-01-16
FAN_0284,85,2026-02-08
FAN_0058,150,2024-08-01
FAN_0099,25,2024-11-24
FAN_0280,85,2026-01-26
FAN_0290,65,2025-11-03
FAN_0922,65,2025-02-25
FAN_1135,65,2025-10-09
FAN_1000,150,2025-10-23
FAN_0621,120,2024-08-24
FAN_0103,120,2025-10-13
FAN_0436,85,2025-11-16
FAN_0989,45,2025-10-26
FAN_1124,25,2026-02-10
FAN_1149,25,2026-01-23
FAN_0635,120,2025-12-21
FAN_0473,85,2026-03-23
FAN_0008,120,2024-05-24
FAN_0796,65,2026-02-27
FAN_0811,65,2026-01-02
FAN_0383,120,2026-04-05
FAN_0484,25,2025-01-04
FAN_0128,120,2026-03-03
FAN_0441,150,2025-11-03
FAN_0630,45,2026-01-27
FAN_0821,45,2026-03-30
FAN_0004,45,2026-02-05
FAN_1005,150,2026-03-27
FAN_0915,25,2024-05-20
FAN_0083,25,2026-01-01
FAN_0144,25,2025-12-31
FAN_0778,85,2025-11-07
FAN_1045,85,2026-01-25
FAN_0578,25,2025-10-19
FAN_0550,65,2025-12-17
FAN_0843,45,2025-10-10
FAN_0105,45,2026-03-21
FAN_0931,65,2026-04-02
FAN_0078,85,2026-02-07
FAN_0077,45,2024-09-21
FAN_0452,65,2024-07-10
FAN_1103,65,2025-11-13
FAN_0752,120,2025-10-14
FAN_0271,25,2025-11-14
FAN_0854,85,2025-11-09
FAN_1138,25,2026-01-03
FAN_0795,120,2025-10-27
FAN_0297,45,2026-02-11
FAN_0478,120,2024-09-06
FAN_0106,65,2025-12-28
FAN_0237,150,2026-03-07
FAN_0374,25,2024-06-09
FAN_1007,25,2025-12-14
FAN_1020,25,2025-01-25
FAN_0480,25,2025-02-23
FAN_0668,120,2024-09-09
FAN_0398,120,2025-12-26
FAN_0264,25,2025-11-03
FAN_0637,85,2025-11-27
FAN_0682,150,2024-08-29
FAN_0997,25,2025-12-07
FAN_0378,120,2026-01-06
FAN_1166,150,2024-10-13
FAN_0578,120,2025-12-14
FAN_0777,25,2025-12-17
FAN_0258,45,2025-12-31
FAN_0409,120,2025-12-16
FAN_1136,85,2026-03-11
FAN_0518,25,2025-10-22
FAN_1110,85,2026-01-04
FAN_0013,150,2026-02-17
FAN_0054,25,2025-03-01
FAN_0930,85,2025-02-13
FAN_0765,65,2025-11-16
FAN_0797,65,2025-10-27
FAN_0215,120,2026-02-24
FAN_0310,150,2026-03-14
FAN_0363,65,2025-02-16
FAN_0276,25,2025-10-14
FAN_0513,120,2024-05-18
FAN_0547,85,2026-02-28
FAN_0148,85,2024-06-30
FAN_0771,45,2024-08-12
FAN_0334,85,2025-10-13
FAN_0901,150,2026-01-07
FAN_0472,85,2024-08-29
FAN_1184,25,2025-11-02
FAN_1128,150,2025-11-29
FAN_0806,25,2025-01-11
FAN_0635,25,2026-02-10
FAN_0671,120,2025-12-18
FAN_0780,45,2026-01-06
FAN_0839,65,2025-11-26
FAN_0117,120,2024-11-15
FAN_0195,65,2025-10-11
FAN_0945,150,2026-02-18
FAN_0872,45,2024-05-13
FAN_0141,150,2025-10-24
FAN_0004,45,2025-10-31
FAN_0367,150,2026-01-06
FAN_0480,25,2025-12-24
FAN_0827,25,2025-11-14
FAN_0914,45,2026-02-02
FAN_0136,25,2025-10-21
FAN_1125,150,2024-06-10
FAN_0431,25,2025-12-18
FAN_0219,45,2024-06-26
FAN_0895,65,2025-10-25
FAN_1063,45,2025-11-01
FAN_0366,45,2026-02-09
FAN_0255,45,2025-12-30
FAN_0148,65,2026-04-05
FAN_1007,85,2024-09-13
FAN_0344,45,2025-12-19
FAN_0935,65,2025-10-23
FAN_0736,85,2026-01-12
FAN_0006,45,2025-10-21
FAN_0555,150,2025-02-06
FAN_0997,85,2024-11-15
FAN_0081,120,2026-03-27
FAN_0290,120,2026-01-19
FAN_0615,65,2025-02-11
FAN_1016,45,2025-11-21
FAN_0536,65,2024-08-22
FAN_0365,25,2026-01-16
FAN_0476,120,2025-12-26
FAN_0600,150,2026-03-02
FAN_0868,120,2026-03-22
FAN_0031,25,2025-11-23
FAN_0945,120,2026-03-15
FAN_0420,85,2024-10-18
FAN_0519,85,2024-06-22
FAN_0526,150,2026-01-19
FAN_0998,65,2024-05-24
FAN_1193,25,2026-02-03
FAN_0881,65,2025-01-13
FAN_0359,65,2025-10-26
FAN_0301,120,2025-12-20
FAN_0237,120,2026-01-03
FAN_0331,120,2026-03-25
FAN_1140,150,2024-12-13
FAN_1115,150,2026-03-27
FAN_0423,150,2026-03-19
FAN_0025,65,2026-01-12
FAN_0865,65,2026-03-22
FAN_0315,120,2024-06-10
FAN_1026,85,2026-01-03
FAN_0915,65,2026-01-11
FAN_0110,85,2026-02-19
FAN_0676,150,2026-03-14
FAN_0150,150,2026-01-07
FAN_0945,120,2026-03-11
FAN_0390,45,2026-02-11
FAN_0162,120,2024-09-01
FAN_0462,45,2024-09-02
FAN_0796,45,2024-12-18
FAN_1041,120,2024-11-21
FAN_0341,120,2025-12-21
FAN_0928,150,2026-03-06
FAN_0908,45,2025-10-15
FAN_0283,120,2026-03-01
FAN_0713,85,2025-12-26
FAN_0397,45,2026-02-17
FAN_0716,85,2026-03-26
FAN_0808,85,2026-04-06
FAN_0017,120,2025-11-17
FAN_0765,65,2025-12-28
FAN_1136,45,2024-12-09
FAN_0242,120,2026-01-01
FAN_0331,120,2024-10-21
FAN_0956,150,2026-02-14
FAN_1132,120,2024-09-25
FAN_0567,150,2025-12-05
FAN_0459,65,2024-09-29
FAN_0749,25,2024-06-08
FAN_0629,45,2025-10-12
FAN_0152,25,2026-01-31
FAN_0738,85,2026-03-07
FAN_1091,65,2026-04-06
FAN_0133,65,2024-05-07
FAN_0325,120,2025-01-28
FAN_0540,150,2025-11-19
FAN_0599,65,2025-10-30
FAN_0891,65,2026-02-19
FAN_0594,150,2024-10-17
FAN_0568,150,2025-11-19
FAN_0881,120,2025-11-20
FAN_0493,45,2025-01-01
FAN_1146,25,2026-01-06
FAN_0064,150,2024-12-23
FAN_1056,85,2026-03-29
FAN_0903,150,2024-10-31
FAN_1194,85,2025-11-03
FAN_0167,25,2026-02-01
FAN_1174,85,2026-03-09
FAN_0633,25,2025-12-08
FAN_1009,150,2026-01-04
FAN_0749,150,2024-08-02
FAN_0093,45,2024-10-26
FAN_0285,85,2024-09-06
FAN_0330,150,2025-10-23
FAN_0729,45,2024-07-04
FAN_0086,120,2026-01-13
FAN_0880,65,2024-07-21
FAN_0083,85,2025-10-20
FAN_0530,65,2025-10-26
FAN_0318,120,2026-01-10
FAN_0712,85,2025-11-13
FAN_1048,120,2024-06-13
FAN_0167,150,2025-12-23
FAN_0838,65,2025-01-07
FAN_0687,65,2026-02-12
FAN_0636,85,2026-04-06
FAN_0861,25,2024-10-09
FAN_0257,120,2026-01-15
FAN_1056,120,2025-11-19
FAN_0742,150,2025-11-05
FAN_1007,65,2025-12-12
FAN_0459,65,2024-12-16
FAN_0653,45,2025-11-29
FAN_0561,25,2026-03-16
FAN_0332,25,2025-11-04
FAN_0410,120,2025-12-08
FAN_1158,85,2024-12-16
FAN_0129,65,2025-10-09
FAN_0241,120,2025-11-19
FAN_0939,45,2026-01-15
FAN_0917,65,2025-12-21
FAN_0868,65,2025-10-08
FAN_0829,150,2026-02-26
FAN_0974,65,2025-02-20
FAN_0067,120,2025-12-25
FAN_0191,25,2025-11-18
FAN_0873,25,2026-02-12
FAN_1025,85,2026-02-17
FAN_1174,150,2024-08-12
FAN_0489,150,2026-01-10
FAN_0585,85,2026-03-09
FAN_0524,120,2025-12-10
FAN_1148,85,2025-01-14
FAN_0599,45,2026-03-29
FAN_0438,45,2025-12-01
FAN_1162,45,2024-10-03
FAN_0209,85,2024-09-18
FAN_0411,150,2026-03-04
FAN_0058,120,2025-12-04
FAN_0442,120,2025-12-10
FAN_1054,45,2025-11-19
FAN_0446,85,2026-02-06
FAN_0991,65,2025-02-12
FAN_0213,120,2024-12-01
FAN_0564,120,2024-07-10
FAN_0961,120,2025-12-26
FAN_0433,120,2026-03-24
FAN_0310,25,2025-10-10
FAN_0866,45,2024-05-16
FAN_0538,45,2026-02-28
FAN_0838,45,2025-10-21
FAN_0374,150,2026-01-06
FAN_0964,45,2025-10-15
FAN_0534,65,2025-01-07
FAN_0815,120,2024-06-10
FAN_1075,150,2026-02-07
FAN_1181,120,2026-02-10
FAN_0183,85,2025-11-04
FAN_0184,25,2025-10-09
FAN_0053,120,2026-04-06
FAN_0473,85,2025-11-29
FAN_0821,120,2026-03-23
FAN_1183,85,2025-10-13
FAN_0351,45,2026-03-13
FAN_1024,85,2024-10-09
FAN_0989,85,2024-09-11
FAN_0460,65,2026-02-01
FAN_0004,120,2026-03-13
FAN_1125,120,2026-02-20
FAN_0933,45,2025-10-15
FAN_0674,150,2024-11-17
FAN_0794,85,2026-03-27
FAN_0644,150,2025-02-26
FAN_0975,120,2025-11-21
FAN_1064,85,2025-12-18
FAN_0249,150,2026-01-14
FAN_0485,65,2026-03-11
FAN_0148,150,2024-09-09
FAN_0238,120,2026-02-22
FAN_0804,120,2025-11-13
FAN_0098,45,2025-12-25
FAN_0031,120,2026-03-27
FAN_1024,25,2026-01-16
FAN_1071,150,2025-12-01
FAN_1166,45,2025-12-29
FAN_0752,25,2024-07-01
FAN_1163,65,2025-01-16
FAN_0563,45,2025-10-13
FAN_0341,65,2025-11-14
FAN_0669,25,2026-01-16
FAN_0221,85,2026-03-29
FAN_1032,25,2026-03-25
FAN_0524,85,2025-10-13
FAN_0743,120,2025-12-26
FAN_0270,45,2026-04-05
FAN_0630,85,2025-10-08
FAN_0918,120,2025-12-14
FAN_0552,25,2025-11-02
FAN_0085,45,2026-02-09
FAN_0699,85,2025-11-23
FAN_0990,25,2026-03-30
FAN_0027,45,2025-10-18
FAN_0495,120,2025-01-12
FAN_0919,25,2026-03-03
FAN_0384,120,2024-11-12
FAN_1062,120,2025-02-10
FAN_0941,45,2025-11-14
FAN_0669,65,2025-12-09
FAN_0150,45,2026-04-03
FAN_1008,65,2024-08-21
FAN_0481,85,2026-04-02
FAN_0555,65,2026-02-23
FAN_0221,45,2025-12-24
FAN_0519,120,2026-03-06
FAN_1152,120,2026-02-12
FAN_0973,150,2026-02-17
FAN_0437,85,2024-11-23
FAN_0607,150,2025-11-05
FAN_0976,25,2025-10-28
FAN_0264,65,2026-03-08
FAN_0903,25,2025-11-21
FAN_0157,120,2026-02-26
FAN_0989,25,2026-01-13
FAN_0680,120,2026-02-27
FAN_1161,85,2025-10-20
FAN_1074,120,2024-06-08
FAN_0103,150,2024-07-16
FAN_0759,85,2024-10-21
FAN_0490,150,2026-01-08
FAN_0577,85,2024-09-05
FAN_0564,25,2025-11-06
FAN_0130,65,2026-02-05
FAN_1054,45,2025-12-12
FAN_1171,45,2025-10-26
FAN_0410,150,2024-06-10
FAN_0869,150,2024-06-30
FAN_1152,45,2026-01-28
FAN_0740,150,2025-11-02
FAN_0453,45,2024-06-25
FAN_0877,25,2026-01-11
FAN_1086,45,2025-12-01
FAN_0616,25,2026-03-07
FAN_0399,65,2026-01-14
FAN_0242,25,2025-11-26
FAN_0829,65,2025-11-13
FAN_0354,45,2026-03-06
FAN_0522,25,2025-01-28
FAN_0001,120,2026-02-10
FAN_1162,150,2026-03-03
FAN_0554,120,2026-01-12
FAN_0986,150,2024-08-01
FAN_0701,85,2025-10-10
FAN_0587,45,2024-06-28
FAN_0044,25,2025-11-26
FAN_0159,150,2025-02-12
FAN_1187,25,2026-03-03
FAN_0586,65,2024-10-15
FAN_0802,45,2024-07-21
FAN_0188,120,2026-03-26
FAN_0165,45,2026-01-09
FAN_0666,45,2024-07-08
FAN_0386,85,2026-01-09
FAN_1034,45,2026-04-06
FAN_0262,150,2024-12-28
FAN_0926,25,2025-11-16
FAN_0681,120,2026-01-18
FAN_0531,120,2026-01-28
FAN_0449,45,2026-03-16
FAN_1185,25,2025-10-11
FAN_0251,65,2026-03-20
FAN_0521,65,2024-10-14
FAN_0324,65,2025-10-12
FAN_0593,25,2025-12-24
FAN_0773,150,2026-03-22
FAN_0807,65,2025-02-10
FAN_0156,45,2025-11-12
FAN_0391,45,2024-05-20
FAN_0497,65,2026-02-19
FAN_0625,65,2025-12-17
FAN_0012,65,2025-11-20
FAN_0991,45,2025-11-27
FAN_0792,65,2026-01-12
FAN_0231,45,2025-12-05
FAN_0555,120,2025-12-28
FAN_1020,85,2026-01-18
FAN_0322,85,2025-10-18
FAN_0884,45,2026-02-06
FAN_0621,85,2026-03-15
FAN_1021,45,2025-10-29
FAN_0647,120,2026-03-12
FAN_0945,65,2025-10-09
FAN_0275,120,2025-11-13
FAN_0339,120,2025-11-06
FAN_0404,150,2026-01-04
FAN_0505,120,2026-04-01
FAN_0434,150,2024-09-20
FAN_0995,150,2025-11-21
FAN_0567,45,2026-03-14
FAN_0427,85,2025-12-14
FAN_0939,120,2024-06-05
FAN_0351,45,2025-02-23
FAN_0733,150,2024-11-26
FAN_0123,85,2025-11-20
FAN_0018,120,2026-02-13
FAN_0310,120,2024-05-26
FAN_1017,85,2026-03-02
FAN_0618,25,2025-10-08
FAN_0039,65,2025-12-31
FAN_1013,65,2024-07-25
FAN_0154,120,2024-12-04
FAN_1056,65,2025-01-11
FAN_0599,25,2025-11-18
FAN_0217,65,2026-04-06
FAN_0422,25,2026-01-11
FAN_0952,45,2025-11-09
FAN_0830,85,2026-02-05
FAN_0378,45,2025-01-26
FAN_0483,65,2026-02-22
FAN_0057,85,2025-11-28
FAN_0376,25,2025-11-08
FAN_1184,45,2025-10-11
FAN_1027,150,2025-12-27
FAN_0370,45,2024-12-23
FAN_0154,85,2024-12-23
FAN_0124,150,2024-06-27
FAN_0604,85,2026-04-05
FAN_0838,120,2024-10-10
FAN_0199,85,2026-01-01
FAN_0604,25,2024-12-11
FAN_0098,150,2026-03-31
FAN_0587,65,2026-04-02
FAN_0894,120,2025-10-29
FAN_1071,85,2025-01-15
FAN_0513,150,2025-02-10
FAN_0801,45,2025-02-17
FAN_1159,45,2025-12-15
FAN_1035,25,2025-11-08
FAN_0214,85,2026-02-23
FAN_0907,120,2025-10-24
FAN_1075,45,2024-09-01
FAN_0170,85,2025-12-15
FAN_0880,85,2025-10-29
FAN_0197,25,2024-10-20
FAN_1111,25,2025-12-11
FAN_1070,120,2026-02-05
FAN_0722,45,2025-11-01
FAN_0938,45,2025-11-16
FAN_1149,150,2026-01-22
FAN_0574,65,2026-02-25
FAN_0740,25,2025-12-15
FAN_1081,25,2024-11-27
FAN_0014,150,2026-04-05
FAN_1046,150,2025-11-10
FAN_0819,120,2024-07-15
FAN_0396,65,2025-12-09
FAN_0756,25,2025-11-26
FAN_0130,25,2024-11-09
FAN_0827,120,2026-01-20
FAN_0902,65,2026-01-11
FAN_0713,25,2026-03-13
FAN_0056,120,2025-10-19
FAN_0772,65,2026-04-06
FAN_0396,65,2025-12-26
FAN_0084,65,2024-09-25
